depos_env_enum	Other - Evaporite	other_evaporite	
depos_env_enum	Other - Glacial	other_glacial	
depos_env_enum	Other - Volcanic	other_volcanic	
depos_env_enum	Transitional - Beach	transitional_beach	
depos_env_enum	Transitional - Deltaic	transitional_deltaic	
depos_env_enum	Transitional - Lagoonal	transitional_lagoonal	
depos_env_enum	Transitional - Lake	transitional_lake	
depos_env_enum	Transitional - Tidal	transitional_tidal	
depos_env_enum			
dominant_hand_enum	ambidextrous	ambidextrous	
dominant_hand_enum	left	left	
dominant_hand_enum	right	right	
dominant_hand_enum			
door_comp_type_enum	metal covered	metal_covered	
door_comp_type_enum	revolving	revolving	
door_comp_type_enum	sliding	sliding	
door_comp_type_enum	telescopic	telescopic	
door_comp_type_enum			
door_cond_enum	damaged	damaged	
door_cond_enum	needs repair	needs_repair	
door_cond_enum	new	new	
door_cond_enum	rupture	rupture	
door_cond_enum	visible wear	visible_wear	
door_cond_enum			
door_direct_enum	inward	inward	
door_direct_enum	outward	outward	
door_direct_enum	sideways	sideways	
door_direct_enum			
door_loc_enum	east	east	
door_loc_enum	north	north	
door_loc_enum	south	south	
door_loc_enum	west	west	
door_loc_enum			
door_mat_enum	aluminum	aluminum	
door_mat_enum	cellular PVC	cellular_pvc	
door_mat_enum	engineered plastic	engineered_plastic	
door_mat_enum	fiberboard	fiberboard	
door_mat_enum	fiberglass	fiberglass	
door_mat_enum	metal	metal	
door_mat_enum	thermoplastic alloy	thermoplastic_alloy	
door_mat_enum	vinyl	vinyl	
door_mat_enum	wood	wood	
door_mat_enum	wood/plastic composite	wood_plastic_composite	
door_mat_enum			
door_move_enum	collapsible	collapsible	
door_move_enum	folding	folding	
door_move_enum	revolving	revolving	
door_move_enum	rolling shutter	rolling_shutter	
door_move_enum	sliding	sliding	
door_move_enum	swinging	swinging	
door_move_enum			
door_type_enum	composite	composite	
door_type_enum	metal	metal	
door_type_enum	wooden	wooden	
door_type_enum			
door_type_metal_enum	collapsible	collapsible	
door_type_metal_enum	corrugated steel	corrugated_steel	
door_type_metal_enum	hollow	hollow	
door_type_metal_enum	rolling shutters	rolling_shutters	
door_type_metal_enum	steel plate	steel_plate	
door_type_metal_enum			
door_type_wood_enum	battened	battened	
door_type_wood_enum	bettened and ledged	bettened_and_ledged	
door_type_wood_enum	flush	flush	
door_type_wood_enum	framed and paneled	framed_and_paneled	
door_type_wood_enum	glashed or sash	glashed_or_sash	
door_type_wood_enum	ledged and braced	ledged_and_braced	
door_type_wood_enum	ledged and framed	ledged_and_framed	
door_type_wood_enum	"ledged, braced and frame"	ledged_braced_and_frame	
door_type_wood_enum	louvered	louvered	
door_type_wood_enum	wire gauged	wire_gauged	
door_type_wood_enum			
drainage_class_enum	excessively drained	excessively_drained	
drainage_class_enum	moderately well	moderately_well	
drainage_class_enum	poorly	poorly	
drainage_class_enum	somewhat poorly	somewhat_poorly	
drainage_class_enum	very poorly	very_poorly	
drainage_class_enum	well	well	
drainage_class_enum			
drawings_enum	as built	as_built	
drawings_enum	bid	bid	
drawings_enum	building navigation map	building_navigation_map	
drawings_enum	construction	construction	
drawings_enum	design	design	
drawings_enum	diagram	diagram	
drawings_enum	operation	operation	
drawings_enum	sketch	sketch	
drawings_enum			
drug_usage_enum	day	day	
drug_usage_enum	hour	hour	
drug_usage_enum	month	month	
drug_usage_enum	week	week	
drug_usage_enum			
ext_wall_orient_enum	east	east	
ext_wall_orient_enum	north	north	
ext_wall_orient_enum	northeast	northeast	
ext_wall_orient_enum	northwest	northwest	
ext_wall_orient_enum	south	south	
ext_wall_orient_enum	southeast	southeast	
ext_wall_orient_enum	southwest	southwest	
ext_wall_orient_enum	west	west	
ext_wall_orient_enum			
ext_window_orient_enum	east	east	
ext_window_orient_enum	north	north	
ext_window_orient_enum	northeast	northeast	
ext_window_orient_enum	northwest	northwest	
ext_window_orient_enum	south	south	
ext_window_orient_enum	southeast	southeast	
ext_window_orient_enum	southwest	southwest	
ext_window_orient_enum	west	west	
ext_window_orient_enum			
extr_weather_event_enum	drought	drought	
extr_weather_event_enum	dust storm	dust_storm	
extr_weather_event_enum	extreme cold	extreme_cold	
extr_weather_event_enum	extreme heat	extreme_heat	
extr_weather_event_enum	flood	flood	
extr_weather_event_enum	frost	frost	
extr_weather_event_enum	hail	hail	
extr_weather_event_enum	high precipitation high winds	high_precipitation_high_winds	
extr_weather_event_enum			
facility_type_enum	ambient storage	ambient_storage	
facility_type_enum	caterer-catering point	caterer_catering_point	
facility_type_enum	distribution	distribution	
facility_type_enum	frozen storage	frozen_storage	
facility_type_enum	importer-broker	importer_broker	
facility_type_enum	interstate conveyance	interstate_conveyance	
facility_type_enum	labeler-relabeler	labeler_relabeler	
facility_type_enum	manufacturing-processing	manufacturing_processing	
facility_type_enum	packaging	packaging	
facility_type_enum	refrigerated storage	refrigerated_storage	
facility_type_enum	storage	storage	
facility_type_enum			
fao_class_enum	Acrisols	acrisols	
fao_class_enum	Andosols	andosols	
fao_class_enum	Arenosols	arenosols	
fao_class_enum	Cambisols	cambisols	
fao_class_enum	Chernozems	chernozems	
fao_class_enum	Ferralsols	ferralsols	
fao_class_enum	Fluvisols	fluvisols	
fao_class_enum	Gleysols	gleysols	
fao_class_enum	Greyzems	greyzems	
fao_class_enum	Gypsisols	gypsisols	
fao_class_enum	Histosols	histosols	
fao_class_enum	Kastanozems	kastanozems	
fao_class_enum	Lithosols	lithosols	
fao_class_enum	Luvisols	luvisols	
fao_class_enum	Nitosols	nitosols	
fao_class_enum	Phaeozems	phaeozems	
fao_class_enum	Planosols	planosols	
fao_class_enum	Podzols	podzols	
fao_class_enum	Podzoluvisols	podzoluvisols	
fao_class_enum	Rankers	rankers	
fao_class_enum	Regosols	regosols	
fao_class_enum	Rendzinas	rendzinas	
fao_class_enum	Solonchaks	solonchaks	
fao_class_enum	Solonetz	solonetz	
fao_class_enum	Vertisols	vertisols	
fao_class_enum	Yermosols	yermosols	
fao_class_enum			
farm_water_source_enum	brackish	brackish	
farm_water_source_enum	canal	canal	
farm_water_source_enum	collected rainwater	collected_rainwater	
farm_water_source_enum	ditch	ditch	
farm_water_source_enum	estuary	estuary	
farm_water_source_enum	freshwater	freshwater	
farm_water_source_enum	lake	lake	
farm_water_source_enum	manmade	manmade	
farm_water_source_enum	melt pond	melt_pond	
farm_water_source_enum	municipal	municipal	
farm_water_source_enum	natural	natural	
farm_water_source_enum	pond	pond	
farm_water_source_enum	reservoir	reservoir	
farm_water_source_enum	river	river	
farm_water_source_enum	saline	saline	
farm_water_source_enum	storage tank	storage_tank	
farm_water_source_enum	stream	stream	
farm_water_source_enum	well	well	
farm_water_source_enum			
filter_type_enum	chemical air filter	chemical_air_filter	
filter_type_enum	electrostatic	electrostatic	
