source	schema name	rule name	level	message
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'ROOM_LOC_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'ROOM_SAMP_POS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'ROOM_CONNECTED_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_WEATHER_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SEASON_USE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHADING_DEVICE_LOC_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHADING_DEVICE_TYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SPECIFIC_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TRAIN_LINE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TRAIN_STAT_LOC_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TRAIN_STOP_LOC_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WALL_CONST_TYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WALL_FINISH_MAT_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WALL_SURF_TREATMENT_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WATER_FEAT_TYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WEEKDAY_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_COVER_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_HORIZ_POS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_MAT_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_STATUS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_TYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_VERT_POS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_CAPT_STATUS_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_DIS_STAGE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'URINE_COLLECT_METH_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'DOMINANT_HAND_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HCR_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HC_PRODUCED_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'LITHOLOGY_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'DEPOS_ENV_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SR_KEROG_TYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SR_LITHOLOGY_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SR_DEP_ENV_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_SUBTYPE_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_COLLECT_POINT_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'GROWTH_HABIT_ENUM' does not have recommended slot 'description'
/Users/sujaypatil/Desktop/temp/mixs6.2_release_candidate/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'PLANT_SEX_ENUM' does not have recommended slot 'description'
